,time_list,name_list,id_list,text_list,Lang
851,2011-06-22 22:39:57,Lawrence McDonald,@Convertbond,"PIMCO Head Predicts Default for Greece, Others - CNBC-http://www.cnbc.com/id/43489143 #Risk #Lehman #Trading #Options #VIX",en
852,2011-06-13 02:32:01,Lawrence McDonald,@Convertbond,"A Buy? Down 200 points last week or 1.6%, the 6 week slide in the Dow Jones Industrial Average is the longest since 2002 #DJIA #VIX",en
853,2011-06-08 21:55:16,Schaeffer's Research,@schaeffers,The market's in the midst of a sixth straight down week; what does this mean for the VIX? http://bit.ly/mULMYw #VIX,en
854,2011-06-02 15:57:25,Anna Coulling,@annacoull,"Market mood : Bruised is best description. #VIX did warn us, ADP & ISM did the rest. Ascension Day here in Italy with sunshine & blue skies",en
855,2011-05-28 23:21:29,Lawrence McDonald,@Convertbond,Smart guy smart follow @Spencerjakab #FT #ETF $TVIX Velocity Shares Daily 2x #VIX should be rented (traded) not owned,en
856,2011-05-13 04:27:08,Jacqui Wilder,@JacquiWilder,"How to Handle Volatile #Commodities by @joycehanson - insight from @WarrenFinancial, $GS, LPL Financial, etc. http://bit.ly/l0CdIv #VIX",en
857,2011-05-13 00:02:59,SFO magazine,@SFOmag,SFO Daily: Notes on $CSCO and the #VIX http://bit.ly/mj67HQ $$ by @OptionPit,en
858,2011-05-05 21:26:32,Economic Burn,@EconomicBurn,The latest DAILY BURN is out NOW: SHORT /ES http://bit.ly/mqs11j #stocks #gold #metals #silver #VIX #youarefucked,en
859,2011-05-03 17:57:04,Holly Cook,@koocylloh,RT @annacoull: #Vix volumes rise could drive investor trends http://on.ft.com/k27avD Gillian Tett is always worth reading,en
860,2011-04-28 00:16:43,Swimco,@swimco,"#KimKardashian can update her #ViX bikini with the 2011 version at Kits, Chinook & Market Mall Swimco! http://twitpic.com/4q6lgm",en
861,2011-04-19 21:34:25,MF Global Futures,@MFGlobalFutures,"Stock market takes S&P downgrade in stride, #VIX shows ""no fear out there"" Daily Market Insights Video: #Equities http://bit.ly/9iUJSm $ES_F",en
862,2011-03-17 03:33:55,agu fontevecchia,@agufonte,End Of 'Irrational Complacency' As Risk Injection Shoots VIX Past 30 http://blogs.forbes.com/afontevecchia/?p=2478 … via @forbes #vix #equities,en
863,2011-02-04 03:29:23,Penny Sleuth,@pennysleuth,Don't fear the Fear Index! http://bit.ly/i39D6C #vix #fearindex #trading,en
864,2011-02-03 01:04:23,Gary Tanashian,@NFTRHgt,"#VIX @ major support, w/ bullish divergence... RISK IS HIGH, timing is at issue, however.  http://tinyurl.com/biiwii2211d",en
865,2011-01-30 07:53:55,TwentyFour Something,@24_something,New Article: #VIX Breakout Over Friday Trading Period http://goo.gl/fb/dA1pR #marketcomments #benchmarks,en
866,2011-01-24 11:10:10,Ric Spooner,@ricspooner1,#VIX double bottom. Here are  some thoughts on the  implications for other markets http://bit.ly/e4Tgu3,en
867,2011-01-15 16:59:06,TwentyFour Something,@24_something,New Article: Chart of the Month: #VIX Volatility Planes and S&P500 returns http://goo.gl/fb/PmIjI #analysis,en
868,2011-01-12 03:37:58,John Lothian,@JohnLothian,"RT @FuturesNews: Just released! InsideAdvantage Winter 2011 issue - Outlook #2011: http://ht.ly/3BTx7 $$ @NYSE_Euronext, @CBOE #VIX, News",en
869,2011-01-11 05:05:29,VegasSnitch,@VegasSnitch,"#Stocks Snitch #Street: Stocks mixed again today, but still surprisingly strong despite Euro concerns. #VIX WILL continue to spike.",en
870,2011-01-06 20:44:54,Lawrence McDonald,@Convertbond,The American Association of Individual Investors survey shows bullishness at highest level since 2005 #AAII #FT #VIX,en
871,2011-01-06 06:38:27,Diane Saucier,@ChicagoDiane,40th anniversary??? RT @allanschoenberg: So back to just #vix? RT @USATODAYmoney: Starbucks drops its name from logo http://usat.ly/fsN2Il,en
872,2010-12-22 03:50:19,CBOE TV,@CBOE_TV,"Doctor J reports on: #RHT, #MOX & #VIX. $$ http://tinyurl.com/2cgshcg",en
873,2010-12-07 21:59:27,Jeveaux,@jeveaux,RT @giran_br: Giran Fast Tracks – our trainings strikes back http://bit.ly/htLFYU #post #cursos #vix #es,en
874,2010-11-29 05:10:32,"Brendan Conway, CFA",@bconway,"CBOE's VIX franchise is valued at $300M: I take a look at reasons why the ""fear index"" has taken off. #VIX: http://tinyurl.com/26f4cry",en
875,2010-11-23 01:32:20,Darwin's Money,@EverydayFinance,“@MoneyEnergy: In case you need some more excitement in your portfolio: world's first double leveraged VIX ETF: http://bit.ly/bLkchs #VIX,en
876,2010-11-19 02:10:16,Futures Magazine,@FuturesTradeMag,Understanding #VIX futures and options - http://shar.es/XnodI ,en
877,2010-10-20 04:54:36,Nilesh Moodley,@nileshmoodley,Fear gauge on the rise today as US equities sell off. #Vix up 8%.  http://yfrog.com/b72brj,en
878,2010-10-13 21:34:42,DeCarleyTrading.com,@carleygarner,"#VIX and Dollar index futures oversold, stock index and #commodity futures overbought. Can it go on?",en
879,2010-10-07 02:38:19,Megan Collins,@megancollins23,Had sinus pains last night. Put some #Vix vaporub between my eyes. They started to burn. It didnt help and i still have the pain. Really?,en
880,2010-07-22 21:37:52,CMEGroup,@CMEGroup,If you missed our magazine story on volatility and our partnership with @CBOE here it is again: http://ow.ly/2f1EM #VIX,en
881,2010-03-17 19:50:03,BSurveillance,@bsurveillance,Next on #SURV-Brian Belski on the #VIX #stock picking...#Bloomberg1130am Sirius130 xm129 or stream it live http://bit.ly/e6QX1,en
882,2010-03-16 04:09:28,Ashraf Laidi,@alaidi,$SPX closed @ 1150 but $VIX closed higher than Friday there4  $SPX/VIX ratio @ 63.8 lower < than fridays.. http://bit.ly/a9qeIX  #vix $$,en
883,2010-03-13 01:28:09,Ashraf Laidi,@alaidi,DoubleTop.com Revised chart on $SPX/VIX Ratio  http://bit.ly/a9qeIX   #vix #spx #stocks #futures #forex $SDS $GLD $$,en
884,2010-03-12 05:52:53,Scalp-trading.com,@scalptrading,"SPX weekly, VIX, DAX, SPX/VIX -Videoanalyse/ http://bit.ly/bxr16N  #trading #market #usd #vix #spx #analysis #dax",en
885,2010-03-11 20:15:25,Scalp-trading.com,@scalptrading,"Tradevestment: S&P500, $VIX, $SSEC - Update #spx #ssec #vix #market #trading",en
886,2010-03-10 22:30:17,CMEGroup,@CMEGroup,Sponsored StockTwits Post: @CMEGroup and @CBOE Adding Volatility Indexes Across Asset Classes (@StockTwits Blog) http://ow.ly/1gxc8 #VIX,en
887,2010-03-09 04:27:59,CNBC,@CNBC,"Good News for US Markets: Dollar, Stocks Move Together ->  http://bit.ly/bOxVZu  #VIX",en
888,2010-03-08 22:15:05,CMEGroup,@CMEGroup,"Corn, Oil Volatility Trading Planned - WSJ.com http://ow.ly/1fqGE @CBOE #vix",en
889,2010-03-06 04:57:58,Cboe,@CBOE,WooHoo! RT @CMEGroup: We’ve partnered with @CBOE to develop Volatility Indexes across multiple asset classes #VIX $CME http://ow.ly/1eNln,en
890,2010-03-04 01:46:18,Steven Russolillo,@srussolillo,"VIX, stock market's fear gauge, has been quiet, maybe a lil too quiet. VIX off 2.8% at 18.53. $$ #MKT #VIX http://tinyurl.com/ygfr4dh",en
891,2010-02-24 22:20:02,Ben P.,@naisho33,Study Examines Recent Changes to U.S. Market Structure http://bit.ly/cmfYA6 via @TabbForum #HFT #MTF #darkpool #VIX,en
892,2010-02-11 23:00:59,FactSet,@FactSet,New Taking Risk blog: A Quick VIX? Are shorter term #risk models too little too late? http://bit.ly/bsVpZK    #VIX,en
893,2010-02-09 20:06:49,BSurveillance,@bsurveillance,#SURV-Bankim Chadha just arrived in studio and he will be discussing #equities and the #VIX stream #SURV live http://bit.ly/e6QX1,en
894,2009-12-29 21:05:38,CMEGroup,@CMEGroup,"Via CARPE DIEM: #VIX Below 20 for 3 Days, 1st Time Since May 2008 http://ow.ly/QCT2 $$",en
895,2009-09-24 20:32:00,CMEGroup,@CMEGroup,The #VIX Falls to 1-Yr. Low & Bloomberg Financial Conditions Index hits 2-Yr. High http://bit.ly/2XoFX $$,en
896,2009-08-18 02:57:44,Futures Magazine,@FuturesTradeMag,RT @CMEGroup: MarketWatch: Volatility index jumps 17% as global stocks tumble http://bit.ly/17CjH5 #vix #economy,en
897,2009-05-19 08:00:51,Peter Switzer,@peterswitzer,"It’s good to see that the #VIX or ‘fear index’ has got to around 30, which was at a scary 80 in October 2008. http://tinyurl.com/894ofc",en
898,2009-04-09 11:45:10,Andrew W,@Worob,Laurence Wormald of SunGard discusses Volatility Index w/ AP http://tinyurl.com/demc2a #vix #markets $$,en
899,2008-12-18 22:34:44,Pájaro Kankucho,@Kankuchito,"#Stocks, #VIX... seems to some the volatility may recede enough today? http://snurl.com/8twn4  Good luck, seems like Santa's back in town!",en
900,2008-10-12 04:10:04,Luana Morellato,@lumorellato,#Vix alguém sabe qto tá o Dominguinhos no Ilha hj ??? @danimart ??? alguém ???,pt
901,2008-10-06 04:24:22,Luana Morellato,@lumorellato,"#vix ""Eu vou voltar"", disse Gratz qdo foi votar hj. Alguém dúvida ???",pt
902,2008-07-19 16:43:32,Lucas Ribeiro,@lucasribeiroflr,#vix Ultimo tweet de Vitoria... To no aviao! Ate em BH! A gente se ve...,pt
903,2008-07-19 15:58:49,Lucas Ribeiro,@lucasribeiroflr,#vix A caminho do aeroporto...,pt
904,2008-07-19 15:42:24,Lucas Ribeiro,@lucasribeiroflr,"#vix Bom dia! Enfim, e chegada a hora de voltar p/ BH... Pronto p/ ir ao aeroporto...",pt
905,2008-05-14 20:15:12,Andre Metzen,@metzen,#clima #vix nunca vi tanta neblina em vitoria. Visibiladade maxima de aprox 500m,pt
906,2008-03-28 09:59:10,Andre Metzen,@metzen,@parnes: procurando pessoas de #vix pra montar uma excursão pro #interminas,pt
907,2008-03-25 00:53:40,Lucia Freitas,@lufreitas,"#vix Itaparica: sol, praia cerveja e blogs na mesa... @ treta @30s @ lumonte",pt
908,2008-03-20 01:33:04,Andre Metzen,@metzen,"Céu preto em #vix. Sugiro não sair de casa, a menos que seja extremamente necessario.",pt
